id,from_buildingsnapshot_id,to_buildingsnapshot_id
726201,6644994,6649356
726202,6648977,6649356
726203,6644858,6649357
726204,6648976,6649357
726205,6644788,6649358
726206,6648975,6649358
726207,6644930,6649359
726208,6648974,6649359
726209,6645001,6649360
726210,6648973,6649360
726211,6645469,6649361
726212,6648972,6649361
726213,6645060,6649362
726214,6648971,6649362
726215,6644590,6649363
726216,6648970,6649363
726217,6644977,6649364
726218,6648969,6649364
726219,6644797,6649365
726220,6648967,6649365
726221,6644828,6649366
726222,6648968,6649366
726223,6645148,6649367
726224,6648966,6649367
726225,6645019,6649368
726226,6648965,6649368
726227,6644795,6649369
726228,6648964,6649369
726229,6644910,6649370
726230,6648963,6649370
726231,6649360,6649371
726232,6648962,6649371
726233,6644940,6649372
726234,6648961,6649372
726235,6644871,6649373
726236,6648960,6649373
726237,6641402,6649374
726238,6648959,6649374
726239,6644891,6649375
726240,6648958,6649375
726241,6644954,6649376
726242,6648956,6649376
726243,6644803,6649377
726244,6648955,6649377
726245,6645004,6649378
726246,6648954,6649378
726247,6644840,6649379
726248,6648953,6649379
726249,6644990,6649380
726250,6648952,6649380
726251,6644800,6649381
726252,6648951,6649381
726253,6644753,6649382
726254,6648950,6649382
726255,6645028,6649383
726256,6648949,6649383
726257,6644357,6649384
726258,6648948,6649384
726259,6644370,6649385
726260,6649384,6649385
726261,6645157,6649386
726262,6648947,6649386
726263,6649211,6649387
726264,6648946,6649387
726265,6645008,6649388
726266,6648945,6649388
726267,6644675,6649389
726268,6648944,6649389
726269,6644953,6649390
726270,6648942,6649390
726271,6645132,6649391
726272,6648943,6649391
726273,6645011,6649392
726274,6648941,6649392
726275,6645002,6649393
726276,6648940,6649393
726277,6644851,6649394
726278,6648938,6649394
726279,6644806,6649395
726280,6648939,6649395
726281,6644903,6649396
726282,6648937,6649396
726283,6644755,6649397
726284,6648935,6649397
726285,6644774,6649398
726286,6648934,6649398
726287,6645037,6649399
726288,6648933,6649399
726289,6644896,6649400
726290,6648932,6649400
726291,6645136,6649401
726292,6648936,6649401
726293,6644816,6649402
726294,6648931,6649402
726295,6645149,6649403
726296,6648929,6649403
726297,6645022,6649404
726298,6648930,6649404
726299,6645182,6649405
726300,6648928,6649405
726301,6644812,6649406
726302,6648926,6649406
726303,6645031,6649407
726304,6648927,6649407
726305,6644859,6649408
726306,6648925,6649408
726307,6644961,6649409
726308,6648924,6649409
726309,6644913,6649410
726310,6648923,6649410
726311,6645013,6649411
726312,6648920,6649411
726313,6644757,6649412
726314,6648922,6649412
726315,6644785,6649413
726316,6648921,6649413
726317,6645050,6649414
726318,6648919,6649414
726319,6649305,6649415
726320,6648918,6649415
726321,6644555,6649416
726322,6648917,6649416
726323,6649401,6649417
726324,6648916,6649417
726325,6644410,6649418
726326,6648915,6649418
726327,6644820,6649419
726328,6648914,6649419
726329,6645160,6649420
726330,6648913,6649420
726331,6645038,6649421
726332,6648912,6649421
726333,6644798,6649422
726334,6648911,6649422
726335,6649329,6649423
726336,6648910,6649423
726337,6644601,6649424
726338,6648909,6649424
726339,6644830,6649425
726340,6648908,6649425
726341,6649409,6649426
726342,6648906,6649426
726343,6644925,6649427
726344,6648907,6649427
726345,6644759,6649428
726346,6648905,6649428
726347,6645023,6649429
726348,6648904,6649429
726349,6644835,6649430
726350,6648903,6649430
726351,6645059,6649431
726352,6648902,6649431
726353,6644918,6649432
726354,6648901,6649432
726355,6644966,6649433
726356,6648900,6649433
726357,6645044,6649434
726358,6648899,6649434
726359,6644808,6649435
726360,6648898,6649435
726361,6644249,6649436
726362,6648897,6649436
726363,6645205,6649437
726364,6648896,6649437
726365,6644837,6649438
726366,6648895,6649438
726367,6644390,6649439
726368,6648894,6649439
726369,6644879,6649440
726370,6648893,6649440
726371,6644971,6649441
726372,6648892,6649441
726373,6644841,6649442
726374,6648891,6649442
726375,6644941,6649443
726376,6648890,6649443
726377,6645032,6649444
726378,6648889,6649444
726379,6644761,6649445
726380,6648888,6649445
726381,6644817,6649446
726382,6648887,6649446
726383,6644369,6649447
726384,6648886,6649447
726385,6644474,6649448
726386,6648885,6649448
726387,6644933,6649449
726388,6648884,6649449
726389,6644846,6649450
726390,6648883,6649450
726391,6645056,6649451
726392,6648882,6649451
726393,6644982,6649452
726394,6648881,6649452
726395,6644850,6649453
726396,6648880,6649453
726397,6645215,6649454
726398,6648878,6649454
726399,6644238,6649455
726400,6648879,6649455
726401,6645062,6649456
726402,6648877,6649456
726403,6644652,6649457
726404,6648876,6649457
726405,6644890,6649458
726406,6648875,6649458
726407,6644957,6649459
726408,6648873,6649459
726409,6645041,6649460
726410,6648874,6649460
726411,6644622,6649461
726412,6648872,6649461
726413,6641018,6649462
726414,6649461,6649462
726415,6645078,6649463
726416,6648871,6649463
726417,6644763,6649464
726418,6648870,6649464
726419,6644987,6649465
726420,6648869,6649465
726421,6644856,6649466
726422,6648868,6649466
726423,6645066,6649467
726424,6648867,6649467
726425,6644947,6649468
726426,6648866,6649468
726427,6644866,6649469
726428,6648865,6649469
726429,6644993,6649470
726430,6648864,6649470
726431,6645075,6649471
726432,6648863,6649471
726433,6644231,6649472
726434,6648862,6649472
726435,6644481,6649473
726436,6648861,6649473
726437,6645224,6649474
726438,6648860,6649474
726439,6644838,6649475
726440,6648859,6649475
726441,6644901,6649476
726442,6648858,6649476
726443,6644349,6649477
726444,6648855,6649477
726445,6645057,6649478
726446,6648857,6649478
726447,6644730,6649479
726448,6648854,6649479
726449,6644865,6649480
726450,6648856,6649480
726451,6644999,6649481
726452,6648853,6649481
726453,6645072,6649482
726454,6648852,6649482
726455,6645354,6649483
726456,6648851,6649483
726457,6644849,6649484
726458,6648850,6649484
726459,6645005,6649485
726460,6648849,6649485
726461,6644770,6649486
726462,6648848,6649486
726463,6645187,6649487
726464,6648847,6649487
726465,6644169,6649488
726466,6648846,6649488
726467,6641171,6649489
726468,6649488,6649489
726469,6644985,6649490
726470,6648844,6649490
726471,6644869,6649491
726472,6648845,6649491
726473,6644908,6649492
726474,6648843,6649492
726475,6644872,6649493
726476,6648840,6649493
726477,6644340,6649494
726478,6648842,6649494
726479,6645067,6649495
726480,6648841,6649495
726481,6645206,6649496
726482,6648839,6649496
726483,6644725,6649497
726484,6648838,6649497
726485,6641477,6649498
726486,6649497,6649498
726487,6645052,6649499
726488,6648836,6649499
726489,6645012,6649500
726490,6648837,6649500
726491,6644781,6649501
726492,6648834,6649501
726493,6645016,6649502
726494,6648833,6649502
726495,6644607,6649503
726496,6648832,6649503
726497,6644917,6649504
726498,6648831,6649504
726499,6644997,6649505
726500,6648830,6649505
726501,6644591,6649506
726502,6648827,6649506
726503,6645242,6649507
726504,6648828,6649507
726505,6645995,6649508
726506,6648829,6649508
726507,6644775,6649509
726508,6648826,6649509
726509,6645076,6649510
726510,6648824,6649510
726511,6644875,6649511
726512,6648823,6649511
726513,6644778,6649512
726514,6648822,6649512
726515,6641262,6649513
726516,6648821,6649513
726517,6644790,6649514
726518,6648820,6649514
726519,6644924,6649515
726520,6648819,6649515
726521,6645065,6649516
726522,6648818,6649516
726523,6645006,6649517
726524,6648817,6649517
726525,6645026,6649518
726526,6648816,6649518
726527,6644193,6649519
726528,6648815,6649519
726529,6645251,6649520
726530,6648814,6649520
726531,6644782,6649521
726532,6648813,6649521
726533,6644978,6649522
726534,6648812,6649522
726535,6645082,6649523
726536,6648811,6649523
726537,6644794,6649524
726538,6648810,6649524
726539,6644931,6649525
726540,6648809,6649525
726541,6645029,6649526
726542,6648808,6649526
726543,6644801,6649527
726544,6648807,6649527
726545,6645034,6649528
726546,6648806,6649528
726547,6644180,6649529
726548,6648805,6649529
726549,6645264,6649530
726550,6648804,6649530
726551,6645018,6649531
726552,6648803,6649531
726553,6644958,6649532
726554,6648802,6649532
726555,6645088,6649533
726556,6648801,6649533
726557,6644334,6649534
726558,6648800,6649534
726559,6644950,6649535
726560,6648799,6649535
726561,6644973,6649536
726562,6648798,6649536
726563,6645228,6649537
726564,6648797,6649537
726565,6644773,6649538
726566,6648796,6649538
726567,6645150,6649539
726568,6648795,6649539
726569,6645335,6649540
726570,6648793,6649540
726571,6645209,6649541
726572,6648792,6649541
726573,6644962,6649542
726574,6648794,6649542
726575,6645109,6649543
726576,6648791,6649543
726577,6645122,6649544
726578,6648790,6649544
726579,6644983,6649545
726580,6648789,6649545
726581,6645156,6649546
726582,6648788,6649546
726583,6645151,6649547
726584,6648786,6649547
726585,6645170,6649548
726586,6648787,6649548
726587,6645237,6649549
726588,6648785,6649549
726589,6645344,6649550
726590,6648784,6649550
726591,6649540,6649551
726592,6648783,6649551
726593,6645118,6649552
726594,6648782,6649552
726595,6644922,6649553
726596,6648781,6649553
726597,6645219,6649554
726598,6648779,6649554
726599,6649417,6649555
726600,6648780,6649555
726601,6649551,6649556
726602,6648778,6649556
726603,6644783,6649557
726604,6648777,6649557
726605,6645166,6649558
726606,6648776,6649558
726607,6645164,6649559
726608,6648775,6649559
726609,6649423,6649560
726610,6648773,6649560
726611,6645128,6649561
726612,6648774,6649561
726613,6645361,6649562
726614,6648772,6649562
726615,6649556,6649563
726616,6648771,6649563
726617,6645231,6649564
726618,6648770,6649564
726619,6644222,6649565
726620,6648769,6649565
726621,6645244,6649566
726622,6648768,6649566
726623,6644242,6649567
726624,6648767,6649567
726625,6640551,6649568
726626,6648766,6649568
726627,6644945,6649569
726628,6648765,6649569
726629,6649563,6649570
726630,6648764,6649570
726631,6645378,6649571
726632,6648763,6649571
726633,6644241,6649572
726634,6648762,6649572
726635,6645141,6649573
726636,6648761,6649573
726637,6645007,6649574
726638,6648760,6649574
726639,6649570,6649575
726640,6648759,6649575
726641,6645241,6649576
726642,6648758,6649576
726643,6645254,6649577
726644,6648757,6649577
726645,6644277,6649578
726646,6648756,6649578
726647,6645191,6649579
726648,6648755,6649579
726649,6644227,6649580
726650,6648754,6649580
726651,6644796,6649581
726652,6648752,6649581
726653,6645185,6649582
726654,6648753,6649582
726655,6645396,6649583
726656,6648751,6649583
726657,6645200,6649584
726658,6648750,6649584
726659,6644955,6649585
726660,6648749,6649585
726661,6644039,6649586
726662,6648748,6649586
726663,6645248,6649587
726664,6648747,6649587
726665,6645154,6649588
726666,6648745,6649588
726667,6645153,6649589
726668,6648746,6649589
726669,6645025,6649590
726670,6648744,6649590
726671,6649580,6649591
726672,6648743,6649591
726673,6645198,6649592
726674,6648742,6649592
726675,6644209,6649593
726676,6648741,6649593
726677,6645263,6649594
726678,6648740,6649594
726679,6645407,6649595
726680,6648739,6649595
726681,6645340,6649596
726682,6648737,6649596
726683,6644807,6649597
726684,6648736,6649597
726685,6645351,6649598
726686,6648738,6649598
726687,6645258,6649599
726688,6648735,6649599
726689,6645165,6649600
726690,6648733,6649600
726691,6644967,6649601
726692,6648734,6649601
726693,6645167,6649602
726694,6648732,6649602
726695,6645194,6649603
726696,6648731,6649603
726697,6645223,6649604
726698,6648730,6649604
726699,6645285,6649605
726700,6648729,6649605
726701,6645208,6649606
726702,6648727,6649606
726703,6645720,6649607
726704,6648726,6649607
726705,6645265,6649608
726706,6648725,6649608
726707,6644819,6649609
726708,6648724,6649609
726709,6645363,6649610
726710,6648723,6649610
726711,6645220,6649611
726712,6648722,6649611
726713,6645199,6649612
726714,6648721,6649612
726715,6645177,6649613
726716,6648720,6649613
726717,6645296,6649614
726718,6648719,6649614
726719,6645419,6649615
726720,6648717,6649615
726721,6645243,6649616
726722,6648718,6649616
726723,6640777,6649617
726724,6648716,6649617
726725,6645316,6649618
726726,6648715,6649618
726727,6645278,6649619
726728,6648714,6649619
726729,6645370,6649620
726730,6648712,6649620
726731,6645184,6649621
726732,6648713,6649621
726733,6644197,6649622
726734,6648711,6649622
726735,6645188,6649623
726736,6648709,6649623
726737,6644829,6649624
726738,6648710,6649624
726739,6645437,6649625
726740,6648707,6649625
726741,6649596,6649626
726742,6648708,6649626
726743,6649618,6649627
726744,6648706,6649627
726745,6645218,6649628
726746,6648704,6649628
726747,6645290,6649629
726748,6648705,6649629
726749,6643240,6649630
726750,6648703,6649630
726751,6643253,6649631
726752,6649630,6649631
726753,6643508,6649632
726754,6649631,6649632
726755,6643567,6649633
726756,6649632,6649633
726757,6645204,6649634
726758,6649633,6649634
726759,6649626,6649635
726760,6648699,6649635
726761,6645381,6649636
726762,6648700,6649636
726763,6644189,6649637
726764,6648701,6649637
726765,6644823,6649638
726766,6648698,6649638
726767,6645217,6649639
726768,6648697,6649639
726769,6645201,6649640
726770,6648696,6649640
726771,6645448,6649641
726772,6648695,6649641
726773,6649635,6649642
726774,6648694,6649642
726775,6645300,6649643
726776,6648691,6649643
726777,6644061,6649644
726778,6648693,6649644
726779,6645332,6649645
726780,6649644,6649645
726781,6645227,6649646
726782,6648692,6649646
726783,6645226,6649647
726784,6648690,6649647
726785,6644855,6649648
726786,6648689,6649648
726787,6644167,6649649
726788,6648687,6649649
726789,6645391,6649650
726790,6648688,6649650
726791,6649642,6649651
726792,6648686,6649651
726793,6645355,6649652
726794,6648685,6649652
726795,6649387,6649653
726796,6648683,6649653
726797,6645212,6649654
726798,6648684,6649654
726799,6644836,6649655
726800,6648681,6649655
726801,6645236,6649656
726802,6648680,6649656
726803,6645309,6649657
726804,6648679,6649657
726805,6644867,6649658
726806,6648677,6649658
726807,6645234,6649659
726808,6648678,6649659
726809,6649651,6649660
726810,6648675,6649660
726811,6644156,6649661
726812,6648676,6649661
726813,6649652,6649662
726814,6648674,6649662
726815,6643965,6649663
726816,6648673,6649663
726817,6645246,6649664
726818,6648672,6649664
726819,6645456,6649665
726820,6648671,6649665
726821,6644881,6649666
726822,6648670,6649666
726823,6645221,6649667
726824,6648669,6649667
726825,6644862,6649668
726826,6648668,6649668
726827,6643986,6649669
726828,6648667,6649669
726829,6645257,6649670
726830,6648666,6649670
726831,6645319,6649671
726832,6648665,6649671
726833,6644483,6649672
726834,6648664,6649672
726835,6644509,6649673
726836,6649672,6649673
726837,6645302,6649674
726838,6648663,6649674
726839,6645411,6649675
726840,6648662,6649675
726841,6645252,6649676
726842,6648661,6649676
726843,6644906,6649677
726844,6648660,6649677
726845,6645255,6649678
726846,6648659,6649678
726847,6645336,6649679
726848,6648658,6649679
726849,6645229,6649680
726850,6648657,6649680
726851,6645323,6649681
726852,6648655,6649681
726853,6644876,6649682
726854,6648656,6649682
726855,6645267,6649683
726856,6648654,6649683
726857,6643974,6649684
726858,6648652,6649684
726859,6643890,6649685
726860,6648653,6649685
726861,6644980,6649686
726862,6648651,6649686
726863,6645420,6649687
726864,6648650,6649687
726865,6645266,6649688
726866,6648649,6649688
726867,6640992,6649689
726868,6648648,6649689
726869,6645331,6649690
726870,6648646,6649690
726871,6645238,6649691
726872,6648645,6649691
726873,6649679,6649692
726874,6648644,6649692
726875,6644898,6649693
726876,6648643,6649693
726877,6643951,6649694
726878,6648642,6649694
726879,6643962,6649695
726880,6649694,6649695
726881,6645275,6649696
726882,6648641,6649696
726883,6645474,6649697
726884,6648640,6649697
726885,6645395,6649698
726886,6648638,6649698
726887,6644459,6649699
